forecast_termin,runended,time,temperature,windDirection,windSpeed_mps,windSpeed_beaufort,windSpeed_name,windGust,humidity,pressure,cloudiness,lowClouds,mediumClouds,highClouds,dewpointTemperature,windSpeed_kmh,row_id,location
2023-08-30T13:00:00Z,2023-08-30T13:29:18Z,2023-08-30T15:00:00Z,26.1,356.3,5.5,4,Laber bris,,85.1,1005,38.3,0,1.6,37.5,23.4,19.8,1,Stanley
2023-08-30T13:00:00Z,2023-08-30T13:29:18Z,2023-08-30T16:00:00Z,26,1.2,6.6,4,Laber bris,,81.7,1005,75,1.6,0,75,22.6,23.76,2,Stanley
2023-08-30T13:00:00Z,2023-08-30T13:29:18Z,2023-08-30T17:00:00Z,25.6,1.1,7.4,4,Laber bris,,80.7,1004.5,68,2.3,0,67.2,22,26.64,3,Stanley
2023-08-30T13:00:00Z,2023-08-30T13:29:18Z,2023-08-30T18:00:00Z,25.3,357.9,8.1,5,Frisk bris,,80.9,1003.9,72.7,0,0,72.7,21.7,29.16,4,Stanley
2023-08-30T13:00:00Z,2023-08-30T13:29:18Z,2023-08-30T19:00:00Z,24.9,352.2,7.9,4,Laber bris,,81.9,1003.3,15.6,0,0,15.6,21.5,28.44,5,Stanley
2023-08-30T13:00:00Z,2023-08-30T13:29:18Z,2023-08-30T20:00:00Z,24.7,351.7,7.8,4,Laber bris,,82,1002.9,7,0,3.9,3.1,21.3,28.08,6,Stanley
2023-08-30T13:00:00Z,2023-08-30T13:29:18Z,2023-08-30T21:00:00Z,24.6,358.5,8.4,5,Frisk bris,,81.4,1002.6,18,1.6,18,0,21.1,30.24,7,Stanley
2023-08-30T13:00:00Z,2023-08-30T13:29:18Z,2023-08-30T22:00:00Z,24.7,2.6,8.7,5,Frisk bris,,80.5,1003.2,11.7,0,11.7,0,21,31.32,8,Stanley
2023-08-30T13:00:00Z,2023-08-30T13:29:18Z,2023-08-30T23:00:00Z,24.8,355.9,8.5,5,Frisk bris,,82,1003.3,1.6,0,0.8,0,21.4,30.6,9,Stanley
2023-08-30T13:00:00Z,2023-08-30T13:29:18Z,2023-08-31T00:00:00Z,26,358.2,8.4,5,Frisk bris,,78.8,1003.9,41.4,1.6,6.2,36.7,22,30.24,10,Stanley
2023-08-30T13:00:00Z,2023-08-30T13:29:18Z,2023-08-31T01:00:00Z,27.2,1.9,8.5,5,Frisk bris,,77.2,1004,100,7,4.7,100,22.7,30.6,11,Stanley
2023-08-30T13:00:00Z,2023-08-30T13:29:18Z,2023-08-31T02:00:00Z,28.4,1.9,8,5,Frisk bris,,74.5,1003.9,100,3.1,12.5,100,23.3,28.8,12,Stanley
2023-08-30T13:00:00Z,2023-08-30T13:29:18Z,2023-08-31T03:00:00Z,29.5,3.7,7.4,4,Laber bris,,72,1003.5,99.2,0,0.8,99.2,23.8,26.64,13,Stanley
2023-08-30T13:00:00Z,2023-08-30T13:29:18Z,2023-08-31T04:00:00Z,30.5,13,7.5,4,Laber bris,,71.7,1003.3,99.2,7,8.6,99.2,24.5,27,14,Stanley
2023-08-30T13:00:00Z,2023-08-30T13:29:18Z,2023-08-31T05:00:00Z,30.7,13.3,7.1,4,Laber bris,,70.9,1003,100,35.2,54.7,100,24.1,25.56,15,Stanley
2023-08-30T13:00:00Z,2023-08-30T13:29:18Z,2023-08-31T06:00:00Z,31,350.4,5.5,4,Laber bris,,67.2,1001.6,100,0.8,2.3,100,23.9,19.8,16,Stanley
2023-08-30T13:00:00Z,2023-08-30T13:29:18Z,2023-08-31T07:00:00Z,31.2,358.1,5.2,3,Lett bris,,65,1001.1,100,11.7,10.9,100,23.6,18.72,17,Stanley
2023-08-30T13:00:00Z,2023-08-30T13:29:18Z,2023-08-31T08:00:00Z,30.7,353.3,4.7,3,Lett bris,,66.9,1000.7,100,8.6,13.3,100,23.7,16.92,18,Stanley
2023-08-30T13:00:00Z,2023-08-30T13:29:18Z,2023-08-31T09:00:00Z,30,351.6,4.9,3,Lett bris,,70.6,1000.3,100,11.7,7,100,24,17.64,19,Stanley
2023-08-30T13:00:00Z,2023-08-30T13:29:18Z,2023-08-31T10:00:00Z,29.2,359.6,4.8,3,Lett bris,,73.9,1001,100,0.8,18,100,24,17.28,20,Stanley
2023-08-30T13:00:00Z,2023-08-30T13:29:18Z,2023-08-31T11:00:00Z,28.5,13.1,5.9,4,Laber bris,,73.9,1001.7,100,11.7,49.2,100,23.3,21.24,21,Stanley
2023-08-30T13:00:00Z,2023-08-30T13:29:18Z,2023-08-31T12:00:00Z,28.1,352.9,6,4,Laber bris,,73.8,1001.7,100,11.7,84.4,100,23,21.6,22,Stanley
2023-08-30T13:00:00Z,2023-08-30T13:29:18Z,2023-08-31T13:00:00Z,27.7,352.4,5.1,3,Lett bris,,75.6,1002.5,100,8.6,21.9,100,22.9,18.36,23,Stanley
2023-08-30T13:00:00Z,2023-08-30T13:29:18Z,2023-08-31T14:00:00Z,27.4,341.8,4.7,3,Lett bris,,76.2,1002.9,100,7.8,12.5,100,22.8,16.92,24,Stanley
2023-08-30T13:00:00Z,2023-08-30T13:29:18Z,2023-08-31T15:00:00Z,27,339.4,6.5,4,Laber bris,,76.2,1002.7,100,0.8,7,100,22.4,23.4,25,Stanley
2023-08-30T13:00:00Z,2023-08-30T13:29:18Z,2023-08-31T16:00:00Z,26.6,340.4,7.1,4,Laber bris,,75,1002.6,100,5.5,97.7,100,21.8,25.56,26,Stanley
2023-08-30T13:00:00Z,2023-08-30T13:29:18Z,2023-08-31T17:00:00Z,26.5,333.4,7.9,4,Laber bris,,73.9,1002,100,1.6,100,100,21.4,28.44,27,Stanley
2023-08-30T13:00:00Z,2023-08-30T13:29:18Z,2023-08-31T18:00:00Z,26.3,330.8,8.4,5,Frisk bris,,73.6,1001.5,100,1.6,10.9,100,21.2,30.24,28,Stanley
2023-08-30T13:00:00Z,2023-08-30T13:29:18Z,2023-08-31T19:00:00Z,25.9,325.2,8.8,5,Frisk bris,,76.2,1000.8,100,1.6,89.1,100,21.4,31.68,29,Stanley
2023-08-30T13:00:00Z,2023-08-30T13:29:18Z,2023-08-31T20:00:00Z,25.7,328.8,8.6,5,Frisk bris,,76.6,1000.5,100,0.8,92.2,100,21.2,30.96,30,Stanley
2023-08-30T13:00:00Z,2023-08-30T13:29:18Z,2023-08-31T21:00:00Z,25.5,328.4,8.8,5,Frisk bris,,76,1000.1,100,1.6,82,100,20.9,31.68,31,Stanley
2023-08-30T13:00:00Z,2023-08-30T13:29:18Z,2023-08-31T22:00:00Z,25.4,329.2,9,5,Frisk bris,,74.8,999.9,100,0.8,52.3,100,20.6,32.4,32,Stanley
2023-08-30T13:00:00Z,2023-08-30T13:29:18Z,2023-08-31T23:00:00Z,25.3,327,9.3,5,Frisk bris,,76,999.7,100,0.8,60.9,100,20.7,33.48,33,Stanley
2023-08-30T13:00:00Z,2023-08-30T13:29:18Z,2023-09-01T00:00:00Z,25.8,325.5,9,5,Frisk bris,,75.7,999.5,100,1.6,9.4,100,21.1,32.4,34,Stanley
2023-08-30T13:00:00Z,2023-08-30T13:29:18Z,2023-09-01T01:00:00Z,26.9,334.9,8.5,5,Frisk bris,,73.6,1000.3,100,1.6,28.1,100,21.7,30.6,35,Stanley
2023-08-30T13:00:00Z,2023-08-30T13:29:18Z,2023-09-01T02:00:00Z,26.9,326,8.6,5,Frisk bris,,74.9,1000.1,100,0,100,100,22,30.96,36,Stanley
2023-08-30T13:00:00Z,2023-08-30T13:29:18Z,2023-09-01T03:00:00Z,25.8,324.1,8.8,5,Frisk bris,,81.7,999.6,100,0,99.2,100,22.4,31.68,37,Stanley
2023-08-30T13:00:00Z,2023-08-30T13:29:18Z,2023-09-01T04:00:00Z,25.9,318.3,8.8,5,Frisk bris,,84.8,998.9,100,0,100,100,23.1,31.68,38,Stanley
2023-08-30T13:00:00Z,2023-08-30T13:29:18Z,2023-09-01T05:00:00Z,25.8,313.8,9.3,5,Frisk bris,,86.7,997.9,100,0,99.2,100,23.3,33.48,39,Stanley
2023-08-30T13:00:00Z,2023-08-30T13:29:18Z,2023-09-01T06:00:00Z,25.6,314.6,10.2,5,Frisk bris,,89.7,997,100,0.8,79.7,100,23.7,36.72,40,Stanley
2023-08-30T13:00:00Z,2023-08-30T13:29:18Z,2023-09-01T07:00:00Z,25.1,307.9,11.1,6,Liten kuling,,94,995.7,100,0,23.4,100,23.9,39.96,41,Stanley
2023-08-30T13:00:00Z,2023-08-30T13:29:18Z,2023-09-01T08:00:00Z,24.9,305.6,11.4,6,Liten kuling,,94.9,995.2,100,0,100,100,24,41.04,42,Stanley
2023-08-30T13:00:00Z,2023-08-30T13:29:18Z,2023-09-01T09:00:00Z,24.9,304.9,11.7,6,Liten kuling,,94.9,995.1,100,0.8,65.6,100,23.9,42.12,43,Stanley
2023-08-30T13:00:00Z,2023-08-30T13:29:18Z,2023-09-01T10:00:00Z,25.5,303.4,11.7,6,Liten kuling,,90.8,995.2,100,6.2,25,100,23.9,42.12,44,Stanley
2023-08-30T13:00:00Z,2023-08-30T13:29:18Z,2023-09-01T11:00:00Z,24.9,297.4,11.6,6,Liten kuling,,93.8,995.1,100,15.6,18.7,100,23.7,41.76,45,Stanley
2023-08-30T13:00:00Z,2023-08-30T13:29:18Z,2023-09-01T12:00:00Z,24.8,295.5,12,6,Liten kuling,,94.7,995.1,100,75,85.2,100,23.8,43.2,46,Stanley
2023-08-30T13:00:00Z,2023-08-30T13:29:18Z,2023-09-01T13:00:00Z,25,283.9,13.1,6,Liten kuling,,94.4,995.3,100,78.1,74.2,100,23.9,47.16,47,Stanley
2023-08-30T13:00:00Z,2023-08-30T13:29:18Z,2023-09-01T14:00:00Z,25.1,273.8,13.8,6,Liten kuling,,94,995.8,100,99.2,90.6,100,24,49.68,48,Stanley
2023-08-30T13:00:00Z,2023-08-30T13:29:18Z,2023-09-01T15:00:00Z,25,264.9,13.5,6,Liten kuling,,94.1,995.7,100,100,99.2,100,23.9,48.6,49,Stanley
2023-08-30T13:00:00Z,2023-08-30T13:29:18Z,2023-09-01T16:00:00Z,24.8,258.1,12.6,6,Liten kuling,,94,995.7,100,98.4,99.2,99.2,23.7,45.36,50,Stanley
2023-08-30T13:00:00Z,2023-08-30T13:29:18Z,2023-09-01T17:00:00Z,24.9,244.1,12.3,6,Liten kuling,,93.7,996.2,100,99.2,99.2,100,23.7,44.28,51,Stanley
2023-08-30T13:00:00Z,2023-08-30T13:29:18Z,2023-09-01T18:00:00Z,25.3,241.5,11.4,6,Liten kuling,,89.4,996.3,100,100,98.4,100,23.4,41.04,52,Stanley
2023-08-30T13:00:00Z,2023-08-30T13:29:18Z,2023-09-01T19:00:00Z,25.6,235,10.5,5,Frisk bris,,87.7,996.4,100,92.2,100,99.2,23.3,37.8,53,Stanley
2023-08-30T13:00:00Z,2023-08-30T13:29:18Z,2023-09-01T20:00:00Z,25.5,228.2,9.9,5,Frisk bris,,87.8,996.9,100,100,100,100,23.3,35.64,54,Stanley
2023-08-30T13:00:00Z,2023-08-30T13:29:18Z,2023-09-01T21:00:00Z,24.9,228.5,8.5,5,Frisk bris,,93.1,997.4,100,87.5,100,100,23.6,30.6,55,Stanley
2023-08-30T13:00:00Z,2023-08-30T13:29:18Z,2023-09-01T22:00:00Z,24.8,220.2,6.9,4,Laber bris,,93.7,998.3,100,47.7,100,100,23.7,24.84,56,Stanley
2023-08-30T13:00:00Z,2023-08-30T13:29:18Z,2023-09-01T23:00:00Z,25.1,209.6,5.5,4,Laber bris,,93.2,999.3,100,87.5,100,100,23.8,19.8,57,Stanley
2023-08-30T13:00:00Z,2023-08-30T13:29:18Z,2023-09-02T00:00:00Z,26.2,185.8,4.3,3,Lett bris,,88.4,1000.4,100,33.6,95.3,82.8,24.2,15.48,58,Stanley
2023-08-30T13:00:00Z,2023-08-30T13:29:18Z,2023-09-02T01:00:00Z,27.1,170.4,4.1,3,Lett bris,,85.8,1000.8,96.1,44.5,13.3,91.4,24.6,14.76,59,Stanley
2023-08-30T13:00:00Z,2023-08-30T13:29:18Z,2023-09-02T02:00:00Z,28.4,145.8,5.8,4,Laber bris,,76.3,1001.2,100,31.2,87.5,100,23.8,20.88,60,Stanley
2023-08-30T13:00:00Z,2023-08-30T13:29:18Z,2023-09-02T03:00:00Z,28.4,138.1,6.1,4,Laber bris,,75.8,1001.5,91.4,37.5,25.8,85.9,23.7,21.96,61,Stanley
2023-08-30T13:00:00Z,2023-08-30T13:29:18Z,2023-09-02T04:00:00Z,29.1,129.2,6.4,4,Laber bris,,76.7,1001.4,70.3,36.7,29.7,50.8,24.3,23.04,62,Stanley
2023-08-30T13:00:00Z,2023-08-30T13:29:18Z,2023-09-02T05:00:00Z,28.7,130.8,6.6,4,Laber bris,,78.8,1001.1,32.8,25.8,13.3,0,24.7,23.76,63,Stanley
2023-08-30T13:00:00Z,2023-08-30T13:29:18Z,2023-09-02T06:00:00Z,28.5,124.3,6.9,4,Laber bris,,82,1000.4,9.4,7,3.1,0,25.2,24.84,64,Stanley
2023-08-30T13:00:00Z,2023-08-30T13:29:18Z,2023-09-02T12:00:00Z,26,102.5,4.8,3,Lett bris,,91.5,1002.3,97.7,96.9,46.1,20.3,24.6,17.28,65,Stanley
2023-08-30T13:00:00Z,2023-08-30T13:29:18Z,2023-09-02T18:00:00Z,24.4,98.4,3.2,2,Svak vind,,98.1,1003.4,93.7,75,60.2,50.8,23.8,11.52,66,Stanley
2023-08-30T13:00:00Z,2023-08-30T13:29:18Z,2023-09-03T00:00:00Z,25.9,61,3.6,3,Lett bris,,91.2,1004,82,80.5,1.6,15.6,24.3,12.96,67,Stanley
2023-08-30T13:00:00Z,2023-08-30T13:29:18Z,2023-09-03T06:00:00Z,29.1,105.7,3.1,2,Svak vind,,84.8,1002.2,20.3,19.5,2.3,0,25.6,11.16,68,Stanley
2023-08-30T13:00:00Z,2023-08-30T13:29:18Z,2023-09-03T12:00:00Z,25.9,42.2,2.9,2,Svak vind,,91.3,1003.5,61.7,1.6,3.9,59.4,24.4,10.44,69,Stanley
2023-08-30T13:00:00Z,2023-08-30T13:29:18Z,2023-09-03T18:00:00Z,24.9,353.1,1,1,Flau vind,,95.9,1003.1,66.4,9.4,7,61.7,24.1,3.6,70,Stanley
2023-08-30T13:00:00Z,2023-08-30T13:29:18Z,2023-09-04T00:00:00Z,25.4,343.6,2.3,2,Svak vind,,94,1003.8,100,32.8,14.1,99.2,24.3,8.28,71,Stanley
2023-08-30T13:00:00Z,2023-08-30T13:29:18Z,2023-09-04T06:00:00Z,31.3,50.8,3,2,Svak vind,,68.7,1002,97.7,35.9,25,96.1,24.1,10.8,72,Stanley
2023-08-30T13:00:00Z,2023-08-30T13:29:18Z,2023-09-04T12:00:00Z,26,62.5,2.2,2,Svak vind,,94.2,1004.2,100,0.8,49.2,100,25.1,7.92,73,Stanley
2023-08-30T13:00:00Z,2023-08-30T13:29:18Z,2023-09-04T18:00:00Z,25.3,348.2,1.3,1,Flau vind,,96.1,1004.7,100,22.7,53.1,100,24.7,4.68,74,Stanley
2023-08-30T13:00:00Z,2023-08-30T13:29:18Z,2023-09-05T00:00:00Z,26.2,3.1,4.1,3,Lett bris,,82.1,1005.1,100,0,3.9,100,22.9,14.76,75,Stanley
2023-08-30T13:00:00Z,2023-08-30T13:29:18Z,2023-09-05T06:00:00Z,30,45.2,2.4,2,Svak vind,,69,1004.3,100,0,94.5,100,23,8.64,76,Stanley
2023-08-30T13:00:00Z,2023-08-30T13:29:18Z,2023-09-05T12:00:00Z,28,38,0.5,1,Flau vind,,81.2,1004.2,96.9,15.6,1.6,96.1,24.6,1.8,77,Stanley
