forecast_termin,runended,time,temperature,windDirection,windSpeed_mps,windSpeed_beaufort,windSpeed_name,windGust,humidity,pressure,cloudiness,lowClouds,mediumClouds,highClouds,dewpointTemperature,windSpeed_kmh,row_id,location
2023-09-02T12:00:00Z,2023-09-02T11:35:44Z,2023-09-02T12:00:00Z,26.2,95.2,8.9,5,Frisk bris,,90.1,1001.7,88.3,58.6,31.2,64.1,24.5,32.04,1,Stanley
2023-09-02T12:00:00Z,2023-09-02T11:35:44Z,2023-09-02T13:00:00Z,26.1,87.4,8.2,5,Frisk bris,,90.5,1002.8,96.1,91.4,35.2,53.9,24.5,29.52,2,Stanley
2023-09-02T12:00:00Z,2023-09-02T11:35:44Z,2023-09-02T14:00:00Z,26.3,90.2,8.1,5,Frisk bris,,90.7,1003.2,94.5,85.2,29.7,50,24.7,29.16,3,Stanley
2023-09-02T12:00:00Z,2023-09-02T11:35:44Z,2023-09-02T15:00:00Z,25.3,94,7.9,4,Laber bris,,95.4,1003.3,94.5,83.6,63.3,24.2,24.5,28.44,4,Stanley
2023-09-02T12:00:00Z,2023-09-02T11:35:44Z,2023-09-02T16:00:00Z,25.2,96.1,7.1,4,Laber bris,,95.4,1003.2,97.7,95.3,79.7,18.7,24.3,25.56,5,Stanley
2023-09-02T12:00:00Z,2023-09-02T11:35:44Z,2023-09-02T17:00:00Z,25.5,92.8,6.8,4,Laber bris,,94.8,1002.8,93.7,80.5,62.5,25.8,24.6,24.48,6,Stanley
2023-09-02T12:00:00Z,2023-09-02T11:35:44Z,2023-09-02T18:00:00Z,25.2,94.4,6.3,4,Laber bris,,96,1002.2,87.5,75.8,16.4,42.2,24.5,22.68,7,Stanley
2023-09-02T12:00:00Z,2023-09-02T11:35:44Z,2023-09-02T19:00:00Z,25.5,89,6.8,4,Laber bris,,93.6,1001.8,96.1,89.8,12.5,54.7,24.4,24.48,8,Stanley
2023-09-02T12:00:00Z,2023-09-02T11:35:44Z,2023-09-02T20:00:00Z,25,102,6.6,4,Laber bris,,96.4,1001.7,89.8,69.5,32,54.7,24.3,23.76,9,Stanley
2023-09-02T12:00:00Z,2023-09-02T11:35:44Z,2023-09-02T21:00:00Z,24.8,96,6.2,4,Laber bris,,97,1002.1,96.9,85.9,48.4,62.5,24.3,22.32,10,Stanley
2023-09-02T12:00:00Z,2023-09-02T11:35:44Z,2023-09-02T22:00:00Z,24.6,113.3,5.9,4,Laber bris,,97.5,1002.7,100,100,39.8,71.9,24.1,21.24,11,Stanley
2023-09-02T12:00:00Z,2023-09-02T11:35:44Z,2023-09-02T23:00:00Z,24.9,95.1,5.7,4,Laber bris,,96.9,1002.9,99.2,96.9,29.7,47.7,24.4,20.52,12,Stanley
2023-09-02T12:00:00Z,2023-09-02T11:35:44Z,2023-09-03T00:00:00Z,25.8,95.3,6.4,4,Laber bris,,93.3,1003.4,94.5,80.5,5.5,67.2,24.6,23.04,13,Stanley
2023-09-02T12:00:00Z,2023-09-02T11:35:44Z,2023-09-03T01:00:00Z,26.4,79.7,6.9,4,Laber bris,,91.5,1003.3,82,68,4.7,43.7,25,24.84,14,Stanley
2023-09-02T12:00:00Z,2023-09-02T11:35:44Z,2023-09-03T02:00:00Z,27.8,80.6,6.5,4,Laber bris,,87.2,1003.4,70.3,64.1,1.6,16.4,25.2,23.4,15,Stanley
2023-09-02T12:00:00Z,2023-09-02T11:35:44Z,2023-09-03T03:00:00Z,28.9,82.5,6.1,4,Laber bris,,83.6,1003.1,18,16.4,1.6,0,25.2,21.96,16,Stanley
2023-09-02T12:00:00Z,2023-09-02T11:35:44Z,2023-09-03T04:00:00Z,29.9,83.8,5.8,4,Laber bris,,81.6,1002.6,25.8,5.5,0.8,21.1,25.2,20.88,17,Stanley
2023-09-02T12:00:00Z,2023-09-02T11:35:44Z,2023-09-03T05:00:00Z,30.3,89.1,5.1,3,Lett bris,,80.9,1001.9,23.4,3.9,0.8,20.3,25.3,18.36,18,Stanley
2023-09-02T12:00:00Z,2023-09-02T11:35:44Z,2023-09-03T06:00:00Z,30.4,96.9,4.6,3,Lett bris,,79.4,1001.1,27.3,6.2,0,22.7,25.1,16.56,19,Stanley
