forecast_termin,runended,time,temperature,windDirection,windSpeed_mps,windSpeed_beaufort,windSpeed_name,windGust,humidity,pressure,cloudiness,lowClouds,mediumClouds,highClouds,dewpointTemperature,windSpeed_kmh,row_id,location
2026-01-28T01:00:00Z,2026-01-28T01:16:09Z,2026-01-28T01:00:00Z,15.9,34.1,6,4,Laber bris,,61.8,1022.9,70.3,70.3,0,0,8.5,21.6,1,Stanley
2026-01-28T01:00:00Z,2026-01-28T01:16:09Z,2026-01-28T02:00:00Z,17.6,52.2,6.2,4,Laber bris,,62.2,1023.1,10.9,10.9,0,0,10.4,22.32,2,Stanley
2026-01-28T01:00:00Z,2026-01-28T01:16:09Z,2026-01-28T03:00:00Z,18.9,71.8,6.7,4,Laber bris,,59.7,1022.9,4.7,4.7,0,0,10.9,24.12,3,Stanley
2026-01-28T01:00:00Z,2026-01-28T01:16:09Z,2026-01-28T04:00:00Z,19.5,84.3,6.9,4,Laber bris,,56.6,1022.3,1.6,1.6,0,0,10.7,24.84,4,Stanley
2026-01-28T01:00:00Z,2026-01-28T01:16:09Z,2026-01-28T05:00:00Z,19.9,90.6,6.7,4,Laber bris,,55.6,1021.5,6.2,6.2,0,0,10.6,24.12,5,Stanley
2026-01-28T01:00:00Z,2026-01-28T01:16:09Z,2026-01-28T06:00:00Z,19.6,95.3,7,4,Laber bris,,57.8,1020.8,2.3,2.3,0,0,11,25.2,6,Stanley
2026-01-28T01:00:00Z,2026-01-28T01:16:09Z,2026-01-28T07:00:00Z,19.2,94.8,7,4,Laber bris,,60.7,1020.2,0,0,0,0,11.4,25.2,7,Stanley
2026-01-28T01:00:00Z,2026-01-28T01:16:09Z,2026-01-28T08:00:00Z,19.1,94,6.4,4,Laber bris,,62.6,1020.1,0,0,0,0,11.7,23.04,8,Stanley
2026-01-28T01:00:00Z,2026-01-28T01:16:09Z,2026-01-28T09:00:00Z,18.4,98.2,6.6,4,Laber bris,,68,1020.1,0,0,0,0,12.3,23.76,9,Stanley
2026-01-28T01:00:00Z,2026-01-28T01:16:09Z,2026-01-28T10:00:00Z,17.4,93.9,6.6,4,Laber bris,,73.8,1020.2,0,0,0,0,12.6,23.76,10,Stanley
