forecast_termin,runended,time,temperature,windDirection,windSpeed_mps,windSpeed_beaufort,windSpeed_name,windGust,humidity,pressure,cloudiness,lowClouds,mediumClouds,highClouds,dewpointTemperature,windSpeed_kmh,row_id,location
2025-08-01T13:00:00Z,2025-08-01T13:18:02Z,2025-08-01T17:00:00Z,27.5,222.7,5.2,3,Lett bris,,93.5,1002.4,100,21.1,0.8,100,26.4,18.72,1,Stanley
2025-08-01T13:00:00Z,2025-08-01T13:18:02Z,2025-08-01T18:00:00Z,27.5,232.2,5.4,3,Lett bris,,93.1,1002.2,100,27.3,6.2,100,26.3,19.44,2,Stanley
2025-08-01T13:00:00Z,2025-08-01T13:18:02Z,2025-08-01T19:00:00Z,27.6,237.8,5.5,4,Laber bris,,91.9,1001.9,100,14.8,0.8,100,26.2,19.8,3,Stanley
2025-08-01T13:00:00Z,2025-08-01T13:18:02Z,2025-08-01T20:00:00Z,27.7,233.4,5.7,4,Laber bris,,90.3,1002,97.7,14.8,7,97.7,26,20.52,4,Stanley
2025-08-01T13:00:00Z,2025-08-01T13:18:02Z,2025-08-01T21:00:00Z,27,231.4,6.7,4,Laber bris,,90.8,1002.1,96.9,48.4,15.6,93,25.5,24.12,5,Stanley
2025-08-01T13:00:00Z,2025-08-01T13:18:02Z,2025-08-01T22:00:00Z,26.4,240,7.2,4,Laber bris,,93.4,1002.9,99.2,47.7,28.1,98.4,25.3,25.92,6,Stanley
2025-08-01T13:00:00Z,2025-08-01T13:18:02Z,2025-08-01T23:00:00Z,26.1,234.1,6.8,4,Laber bris,,95.8,1003.4,100,76.6,53.1,100,25.4,24.48,7,Stanley
2025-08-01T13:00:00Z,2025-08-01T13:18:02Z,2025-08-02T00:00:00Z,26.4,234.7,7.2,4,Laber bris,,91.3,1004.2,100,60.2,69.5,98.4,25,25.92,8,Stanley
2025-08-01T13:00:00Z,2025-08-01T13:18:02Z,2025-08-02T01:00:00Z,26.7,231.6,5.4,3,Lett bris,,88.7,1004.1,100,45.3,7.8,100,24.8,19.44,9,Stanley
2025-08-01T13:00:00Z,2025-08-01T13:18:02Z,2025-08-02T02:00:00Z,28.1,227.8,7,4,Laber bris,,83.5,1004.7,100,23.4,25.8,100,25.2,25.2,10,Stanley
2025-08-01T13:00:00Z,2025-08-01T13:18:02Z,2025-08-02T03:00:00Z,28,223.7,6.2,4,Laber bris,,83.5,1004.8,100,47.7,32,100,25.1,22.32,11,Stanley
2025-08-01T13:00:00Z,2025-08-01T13:18:02Z,2025-08-02T04:00:00Z,28.3,207.4,5.7,4,Laber bris,,83,1004.5,100,61.7,16.4,100,25.2,20.52,12,Stanley
2025-08-01T13:00:00Z,2025-08-01T13:18:02Z,2025-08-02T05:00:00Z,27.8,237.4,4.7,3,Lett bris,,83.6,1004.3,100,50,35.2,100,24.9,16.92,13,Stanley
2025-08-01T13:00:00Z,2025-08-01T13:18:02Z,2025-08-02T06:00:00Z,27.9,214,4.6,3,Lett bris,,83.4,1003.6,100,10.9,4.7,100,25,16.56,14,Stanley
2025-08-01T13:00:00Z,2025-08-01T13:18:02Z,2025-08-02T07:00:00Z,27.9,209,4.4,3,Lett bris,,84.8,1003.1,100,30.5,10.9,100,25.2,15.84,15,Stanley
2025-08-01T13:00:00Z,2025-08-01T13:18:02Z,2025-08-02T08:00:00Z,27.7,209.2,3.6,3,Lett bris,,86.2,1002.7,100,27.3,40.6,100,25.3,12.96,16,Stanley
