forecast_termin,runended,time,temperature,windDirection,windSpeed_mps,windSpeed_beaufort,windSpeed_name,windGust,humidity,pressure,cloudiness,lowClouds,mediumClouds,highClouds,dewpointTemperature,windSpeed_kmh,row_id,location
2026-05-06T09:00:00Z,2026-05-06T09:16:36Z,2026-05-06T09:00:00Z,25,98.5,5.2,3,Lett bris,,78.5,1010.9,82.8,82.8,0,0,20.9,18.72,1,Stanley
2026-05-06T09:00:00Z,2026-05-06T09:16:36Z,2026-05-06T10:00:00Z,24.3,103.9,5.3,3,Lett bris,,80.8,1010.9,84.4,84.4,0,0,20.8,19.08,2,Stanley
2026-05-06T09:00:00Z,2026-05-06T09:16:36Z,2026-05-06T11:00:00Z,23.8,94.9,5.4,3,Lett bris,,84.8,1010.8,89.1,89.1,0,0,21.1,19.44,3,Stanley
2026-05-06T09:00:00Z,2026-05-06T09:16:36Z,2026-05-06T12:00:00Z,23.8,94.6,6,4,Laber bris,,86,1011,23.4,23.4,0,0,21.3,21.6,4,Stanley
2026-05-06T09:00:00Z,2026-05-06T09:16:36Z,2026-05-06T13:00:00Z,23.6,99.9,6.4,4,Laber bris,,88.2,1011.6,13.3,13.3,0,0,21.5,23.04,5,Stanley
2026-05-06T09:00:00Z,2026-05-06T09:16:36Z,2026-05-06T14:00:00Z,23.6,101.7,6.3,4,Laber bris,,88.9,1012.3,18.7,18.7,0,0,21.6,22.68,6,Stanley
2026-05-06T09:00:00Z,2026-05-06T09:16:36Z,2026-05-06T15:00:00Z,23.6,106.7,5.4,3,Lett bris,,89.9,1012.7,34.4,34.4,0,0,21.8,19.44,7,Stanley
2026-05-06T09:00:00Z,2026-05-06T09:16:36Z,2026-05-06T16:00:00Z,23.7,110.5,4.9,3,Lett bris,,90,1012.4,68.7,68.7,0,0,21.9,17.64,8,Stanley
2026-05-06T09:00:00Z,2026-05-06T09:16:36Z,2026-05-06T17:00:00Z,23.6,104.9,4.2,3,Lett bris,,90.1,1012.1,100,100,0,0,21.9,15.12,9,Stanley
2026-05-06T09:00:00Z,2026-05-06T09:16:36Z,2026-05-06T18:00:00Z,23.7,101.4,4.1,3,Lett bris,,90.2,1011.8,100,100,10.2,0,22,14.76,10,Stanley
2026-05-06T09:00:00Z,2026-05-06T09:16:36Z,2026-05-06T19:00:00Z,23.6,85.7,4.1,3,Lett bris,,91.3,1011.4,100,100,5.5,0,22.1,14.76,11,Stanley
2026-05-06T09:00:00Z,2026-05-06T09:16:36Z,2026-05-06T20:00:00Z,23.5,74.7,4.9,3,Lett bris,,92.2,1011.3,100,100,4.7,0,22.2,17.64,12,Stanley
2026-05-06T09:00:00Z,2026-05-06T09:16:36Z,2026-05-06T21:00:00Z,23.5,79.4,5,3,Lett bris,,92.7,1011.5,98.4,97.7,4.7,0,22.2,18,13,Stanley
2026-05-06T09:00:00Z,2026-05-06T09:16:36Z,2026-05-06T22:00:00Z,23.5,92.5,5.3,3,Lett bris,,93.1,1011.7,85.9,85.9,7.8,0,22.3,19.08,14,Stanley
2026-05-06T09:00:00Z,2026-05-06T09:16:36Z,2026-05-06T23:00:00Z,23.9,89.6,5.9,4,Laber bris,,92,1012.2,18,17.2,1.6,0,22.5,21.24,15,Stanley
2026-05-06T09:00:00Z,2026-05-06T09:16:36Z,2026-05-07T00:00:00Z,24.8,98.5,5.6,4,Laber bris,,87.1,1012.6,98.4,98.4,3.1,0.8,22.3,20.16,16,Stanley
2026-05-06T09:00:00Z,2026-05-06T09:16:36Z,2026-05-07T01:00:00Z,25.1,98.2,5.2,3,Lett bris,,85.3,1012.9,99.2,99.2,0.8,0,22.4,18.72,17,Stanley
2026-05-06T09:00:00Z,2026-05-06T09:16:36Z,2026-05-07T02:00:00Z,25.3,95.8,5.2,3,Lett bris,,84.9,1013,99.2,99.2,0,0,22.5,18.72,18,Stanley
2026-05-06T09:00:00Z,2026-05-06T09:16:36Z,2026-05-07T03:00:00Z,25.5,95.8,5,3,Lett bris,,84.9,1013.1,100,100,2.3,5.5,22.6,18,19,Stanley
2026-05-06T09:00:00Z,2026-05-06T09:16:36Z,2026-05-07T04:00:00Z,25.2,91.4,5.5,4,Laber bris,,86.1,1013.1,100,100,0.8,45.3,22.6,19.8,20,Stanley
